id,old_category,new_category
250,餐饮/_未归类,餐饮/外卖/晚餐
252,餐饮/_未归类,餐饮/外卖/午餐
253,餐饮/_未归类,餐饮/堂食/晚餐
254,餐饮/_未归类,餐饮/外卖/午餐
255,餐饮/_未归类,餐饮/外卖/午餐
258,餐饮/_未归类,餐饮/烟酒
259,餐饮/_未归类,餐饮/外卖/早餐
260,餐饮/_未归类,餐饮/外卖/晚餐
261,餐饮/_未归类,餐饮/外卖/午餐
264,餐饮/_未归类,餐饮/外卖/晚餐
265,餐饮/_未归类,餐饮/外卖/午餐
268,餐饮/_未归类,餐饮/外卖/早餐
271,餐饮/_未归类,餐饮/外卖/早餐
272,餐饮/_未归类,餐饮/外卖/午餐
273,餐饮/_未归类,餐饮/外卖/午餐
275,餐饮/_未归类,餐饮/咖啡奶茶/其他饮品
276,餐饮/_未归类,餐饮/外卖/早餐
277,餐饮/_未归类,餐饮/食材
278,餐饮/_未归类,餐饮/食材
281,餐饮/_未归类,餐饮/外卖/晚餐
282,餐饮/_未归类,餐饮/外卖/早餐
283,餐饮/_未归类,餐饮/外卖/早餐
286,餐饮/_未归类,餐饮/外卖/晚餐
287,餐饮/_未归类,餐饮/外卖/晚餐
288,餐饮/_未归类,餐饮/外卖/晚餐
291,餐饮/_未归类,餐饮/外卖/午餐
293,餐饮/_未归类,餐饮/外卖/午餐
294,餐饮/_未归类,餐饮/外卖/晚餐
295,餐饮/_未归类,餐饮/外卖/晚餐
296,餐饮/_未归类,餐饮/外卖/晚餐
297,餐饮/_未归类,餐饮/堂食/晚餐
299,餐饮/_未归类,餐饮/外卖/晚餐
300,餐饮/_未归类,餐饮/外卖/早餐
302,餐饮/_未归类,餐饮/外卖/晚餐
303,餐饮/_未归类,餐饮/堂食
304,餐饮/_未归类,餐饮/外卖/午餐
308,餐饮/_未归类,餐饮/外卖/早餐
309,餐饮/_未归类,餐饮/外卖/早餐
310,餐饮/_未归类,餐饮/外卖/晚餐
311,餐饮/_未归类,餐饮/外卖/晚餐
312,餐饮/_未归类,餐饮/外卖/晚餐
314,餐饮/_未归类,餐饮/外卖/午餐
315,餐饮/_未归类,餐饮/咖啡奶茶/其他饮品
317,餐饮/_未归类,餐饮/食材
322,餐饮/_未归类,餐饮/外卖/午餐
323,餐饮/_未归类,餐饮/外卖/午餐
324,餐饮/_未归类,餐饮/外卖/早餐
325,餐饮/_未归类,餐饮/外卖/早餐
326,餐饮/_未归类,餐饮/外卖/晚餐
327,餐饮/_未归类,餐饮/外卖/早餐
328,餐饮/_未归类,餐饮/外卖/晚餐
329,餐饮/_未归类,餐饮/外卖/午餐
330,餐饮/_未归类,餐饮/外卖/午餐
331,餐饮/_未归类,餐饮/外卖/早餐
332,餐饮/_未归类,餐饮/外卖/晚餐
336,餐饮/_未归类,餐饮/外卖/午餐
337,餐饮/_未归类,餐饮/外卖/午餐
340,餐饮/_未归类,餐饮/外卖/早餐
341,餐饮/_未归类,餐饮/外卖/早餐
342,餐饮/_未归类,餐饮/外卖/午餐
344,餐饮/_未归类,餐饮/外卖/晚餐
345,餐饮/_未归类,餐饮/外卖/午餐
346,餐饮/_未归类,餐饮/咖啡奶茶/咖啡
349,餐饮/_未归类,餐饮/外卖/晚餐
351,餐饮/_未归类,餐饮/外卖/晚餐
352,餐饮/_未归类,餐饮/外卖/午餐
354,餐饮/_未归类,餐饮/外卖/午餐
356,餐饮/_未归类,餐饮/堂食/午餐
360,餐饮/_未归类,餐饮/堂食/午餐
361,餐饮/_未归类,餐饮/外卖/午餐
362,餐饮/_未归类,餐饮/外卖/午餐
363,餐饮/_未归类,餐饮/堂食/午餐
366,餐饮/_未归类,餐饮/外卖/早餐
367,餐饮/_未归类,餐饮/外卖/早餐
368,餐饮/_未归类,餐饮/外卖/午餐
369,餐饮/_未归类,餐饮/外卖/午餐
371,餐饮/_未归类,餐饮/外卖/早餐
372,餐饮/_未归类,餐饮/外卖/早餐
373,餐饮/_未归类,餐饮/外卖/晚餐
374,餐饮/_未归类,餐饮/外卖/午餐
376,餐饮/_未归类,餐饮/外卖/早餐
377,餐饮/_未归类,餐饮/外卖/晚餐
380,餐饮/_未归类,餐饮/外卖/午餐
381,餐饮/_未归类,餐饮/外卖/午餐
384,餐饮/_未归类,餐饮/外卖/晚餐
390,餐饮/_未归类,餐饮/外卖/午餐
393,餐饮/_未归类,餐饮/外卖/早餐
394,餐饮/_未归类,餐饮/外卖/晚餐
397,餐饮/_未归类,餐饮/外卖/午餐
399,餐饮/_未归类,餐饮/外卖/午餐
400,餐饮/_未归类,餐饮/外卖/午餐
401,餐饮/_未归类,餐饮/外卖/早餐
402,餐饮/_未归类,餐饮/外卖/晚餐
403,餐饮/_未归类,餐饮/外卖/晚餐
405,餐饮/_未归类,餐饮/外卖/午餐
409,餐饮/_未归类,餐饮/外卖/晚餐
410,餐饮/_未归类,餐饮/外卖/晚餐
411,餐饮/_未归类,餐饮/外卖/午餐
412,餐饮/_未归类,餐饮/外卖/午餐
413,餐饮/_未归类,餐饮/外卖/早餐
417,餐饮/_未归类,餐饮/堂食
418,餐饮/_未归类,餐饮/外卖/早餐
420,餐饮/_未归类,餐饮/外卖/早餐
421,餐饮/_未归类,餐饮/外卖/早餐
422,餐饮/_未归类,餐饮/外卖/早餐
428,餐饮/_未归类,餐饮/外卖/早餐
431,餐饮/_未归类,餐饮/外卖/晚餐
432,餐饮/_未归类,餐饮/食材
435,餐饮/_未归类,餐饮/外卖/午餐
436,餐饮/_未归类,餐饮/外卖/午餐
437,餐饮/_未归类,餐饮/堂食/午餐
438,餐饮/_未归类,餐饮/外卖/早餐
444,餐饮/_未归类,餐饮/外卖/早餐
445,餐饮/_未归类,餐饮/外卖/晚餐
447,餐饮/_未归类,餐饮/外卖/晚餐
448,餐饮/_未归类,餐饮/外卖/午餐
449,餐饮/_未归类,餐饮/外卖/午餐
450,餐饮/_未归类,餐饮/外卖/早餐
451,餐饮/_未归类,餐饮/外卖/午餐
452,餐饮/_未归类,餐饮/外卖/午餐
453,餐饮/_未归类,餐饮/外卖/午餐
455,餐饮/_未归类,餐饮/外卖/午餐
457,餐饮/_未归类,餐饮/外卖/晚餐
458,餐饮/_未归类,餐饮/外卖/晚餐
459,餐饮/_未归类,餐饮/外卖/午餐
461,餐饮/_未归类,餐饮/外卖/午餐
462,餐饮/_未归类,餐饮/外卖/午餐
463,餐饮/_未归类,餐饮/外卖/早餐
467,餐饮/_未归类,餐饮/外卖/早餐
468,餐饮/_未归类,餐饮/外卖/早餐
470,餐饮/_未归类,餐饮/外卖/晚餐
471,餐饮/_未归类,餐饮/外卖/午餐
472,餐饮/_未归类,餐饮/外卖/午餐
473,餐饮/_未归类,餐饮/食材
476,餐饮/_未归类,餐饮/外卖/早餐
477,餐饮/_未归类,餐饮/外卖/早餐
479,餐饮/_未归类,餐饮/外卖/晚餐
480,餐饮/_未归类,餐饮/外卖/午餐
481,餐饮/_未归类,餐饮/外卖/午餐
482,餐饮/_未归类,餐饮/外卖/午餐
483,餐饮/_未归类,餐饮/外卖/午餐
484,餐饮/_未归类,餐饮/外卖/午餐
485,餐饮/_未归类,餐饮/外卖/午餐
487,餐饮/_未归类,餐饮/外卖/午餐
488,餐饮/_未归类,餐饮/堂食/午餐
489,餐饮/_未归类,餐饮/外卖/早餐
490,餐饮/_未归类,餐饮/外卖/午餐
491,餐饮/_未归类,餐饮/外卖/晚餐
492,餐饮/_未归类,餐饮/外卖/晚餐
495,餐饮/_未归类,餐饮/外卖/午餐
496,餐饮/_未归类,餐饮/外卖/早餐
497,餐饮/_未归类,餐饮/外卖/早餐
501,餐饮/_未归类,餐饮/外卖/早餐
504,餐饮/_未归类,餐饮/外卖/早餐
506,餐饮/_未归类,餐饮/外卖/早餐
507,餐饮/_未归类,餐饮/外卖/早餐
508,餐饮/_未归类,餐饮/外卖/早餐
510,餐饮/_未归类,餐饮/外卖/早餐
511,餐饮/_未归类,餐饮/外卖/早餐
513,餐饮/_未归类,餐饮/外卖/早餐
514,餐饮/_未归类,餐饮/外卖/早餐
517,餐饮/_未归类,餐饮/外卖/早餐
518,餐饮/_未归类,餐饮/堂食/午餐
525,餐饮/_未归类,餐饮/外卖/早餐
526,餐饮/_未归类,餐饮/堂食/午餐
528,餐饮/_未归类,餐饮/外卖/午餐
530,餐饮/_未归类,餐饮/堂食
532,餐饮/_未归类,餐饮/堂食/午餐
533,餐饮/_未归类,餐饮/外卖/早餐
534,餐饮/_未归类,餐饮/外卖/早餐
536,餐饮/_未归类,餐饮/外卖/早餐
537,餐饮/_未归类,餐饮/外卖/早餐
538,餐饮/_未归类,餐饮/外卖/早餐
539,餐饮/_未归类,餐饮/外卖/早餐
540,餐饮/_未归类,餐饮/外卖/早餐
543,餐饮/_未归类,餐饮/外卖/早餐
544,餐饮/_未归类,餐饮/外卖/午餐
546,餐饮/_未归类,餐饮/外卖/午餐
547,餐饮/_未归类,餐饮/外卖/午餐
548,餐饮/_未归类,餐饮/堂食
551,餐饮/_未归类,餐饮/外卖/午餐
552,餐饮/_未归类,餐饮/外卖/午餐
553,餐饮/_未归类,餐饮/堂食/午餐
554,餐饮/_未归类,餐饮/外卖/早餐
556,餐饮/_未归类,餐饮/堂食
557,餐饮/_未归类,餐饮/外卖/午餐
558,餐饮/_未归类,餐饮/外卖/午餐
559,餐饮/_未归类,餐饮/外卖/午餐
560,餐饮/_未归类,餐饮/外卖/早餐
561,餐饮/_未归类,餐饮/外卖/早餐
562,餐饮/_未归类,餐饮/食材
563,餐饮/_未归类,餐饮/外卖/早餐
564,餐饮/_未归类,餐饮/外卖/早餐
565,餐饮/_未归类,餐饮/外卖/早餐
570,餐饮/_未归类,餐饮/外卖/早餐
571,餐饮/_未归类,餐饮/外卖/早餐
573,餐饮/_未归类,餐饮/外卖/晚餐
575,餐饮/_未归类,餐饮/外卖/晚餐
576,餐饮/_未归类,餐饮/外卖/午餐
577,餐饮/_未归类,餐饮/外卖/午餐
581,餐饮/_未归类,餐饮/外卖/早餐
583,餐饮/_未归类,餐饮/堂食/晚餐
584,餐饮/_未归类,餐饮/食材
589,餐饮/_未归类,餐饮/食材
590,餐饮/_未归类,餐饮/外卖/午餐
591,餐饮/_未归类,餐饮/外卖/午餐
594,餐饮/_未归类,餐饮/外卖/夜宵
598,餐饮/_未归类,餐饮/外卖/午餐
600,餐饮/_未归类,餐饮/食材
601,餐饮/_未归类,餐饮/咖啡奶茶/其他饮品
603,餐饮/_未归类,餐饮/外卖/午餐
606,餐饮/_未归类,餐饮/堂食
607,餐饮/_未归类,餐饮/烟酒
609,餐饮/_未归类,餐饮/外卖/午餐
610,餐饮/_未归类,餐饮/外卖/早餐
616,餐饮/_未归类,餐饮/外卖/晚餐
620,餐饮/_未归类,餐饮/外卖/午餐
632,餐饮/_未归类,餐饮/堂食/晚餐
635,餐饮/_未归类,餐饮/食材
636,餐饮/_未归类,餐饮/外卖/早餐
640,餐饮/_未归类,餐饮/外卖/午餐
643,餐饮/_未归类,餐饮/外卖/早餐
650,餐饮/_未归类,餐饮/外卖/早餐
653,餐饮/_未归类,餐饮/食材
654,餐饮/_未归类,餐饮/外卖/晚餐
655,餐饮/_未归类,餐饮/食材
656,餐饮/_未归类,餐饮/外卖/午餐
657,餐饮/_未归类,餐饮/外卖/午餐
661,餐饮/_未归类,餐饮/咖啡奶茶/其他饮品
662,餐饮/_未归类,餐饮/零食
664,餐饮/_未归类,餐饮/外卖/晚餐
665,餐饮/_未归类,餐饮/堂食/晚餐
670,餐饮/_未归类,餐饮/堂食
672,餐饮/_未归类,餐饮/外卖/午餐
673,餐饮/_未归类,餐饮/外卖/午餐
674,餐饮/_未归类,餐饮/外卖/午餐
677,餐饮/_未归类,餐饮/外卖/晚餐
684,餐饮/_未归类,餐饮/外卖/午餐
688,餐饮/_未归类,餐饮/食材
700,餐饮/_未归类,餐饮/外卖/晚餐
701,餐饮/_未归类,餐饮/外卖/晚餐
707,餐饮/_未归类,餐饮/外卖/午餐
711,餐饮/_未归类,餐饮/外卖/午餐
712,餐饮/_未归类,餐饮/外卖/午餐
713,餐饮/_未归类,餐饮/堂食
714,餐饮/_未归类,餐饮/堂食
715,餐饮/_未归类,餐饮/堂食
721,餐饮/_未归类,餐饮/食材
722,餐饮/_未归类,餐饮/食材
723,餐饮/_未归类,餐饮/外卖/午餐
724,餐饮/_未归类,餐饮/食材
727,餐饮/_未归类,餐饮/食材
728,餐饮/_未归类,餐饮/外卖/午餐
730,餐饮/_未归类,餐饮/外卖/午餐
743,餐饮/_未归类,餐饮/堂食/午餐
746,餐饮/_未归类,餐饮/外卖/午餐
747,餐饮/_未归类,餐饮/堂食/午餐
752,餐饮/_未归类,餐饮/外卖/午餐
753,餐饮/_未归类,餐饮/食材
764,餐饮/_未归类,餐饮/零食
766,餐饮/_未归类,餐饮/外卖/午餐
772,餐饮/_未归类,餐饮/外卖/早餐
773,餐饮/_未归类,餐饮/外卖/早餐
775,餐饮/_未归类,餐饮/外卖/晚餐
776,餐饮/_未归类,餐饮/外卖/晚餐
802,餐饮/_未归类,餐饮/外卖/晚餐
805,餐饮/_未归类,餐饮/外卖/午餐
827,餐饮/_未归类,餐饮/外卖/晚餐
828,餐饮/_未归类,餐饮/零食
829,餐饮/_未归类,餐饮/零食
832,餐饮/_未归类,餐饮/外卖/晚餐
833,餐饮/_未归类,餐饮/食材
836,餐饮/_未归类,餐饮/食材
837,餐饮/_未归类,餐饮/食材
839,餐饮/_未归类,餐饮/食材
840,餐饮/_未归类,餐饮/外卖/早餐
842,餐饮/_未归类,餐饮/食材
843,餐饮/_未归类,餐饮/外卖/早餐
847,餐饮/_未归类,餐饮/堂食/晚餐
848,餐饮/_未归类,餐饮/外卖/早餐
850,餐饮/_未归类,餐饮/外卖/早餐
851,餐饮/_未归类,餐饮/零食
857,餐饮/_未归类,餐饮/食材
861,餐饮/_未归类,餐饮/食材
863,餐饮/_未归类,餐饮/外卖/午餐
864,餐饮/_未归类,餐饮/外卖/早餐
865,餐饮/_未归类,餐饮/外卖/早餐
873,餐饮/_未归类,餐饮/外卖/晚餐
888,餐饮/_未归类,餐饮/食材
889,餐饮/_未归类,餐饮/外卖/早餐
891,餐饮/_未归类,餐饮/食材
892,餐饮/_未归类,餐饮/堂食
893,餐饮/_未归类,餐饮/堂食
902,餐饮/_未归类,餐饮/食材
906,餐饮/_未归类,餐饮/外卖/晚餐
907,餐饮/_未归类,餐饮/食材
909,餐饮/_未归类,餐饮/食材
916,餐饮/_未归类,餐饮/食材
920,餐饮/_未归类,餐饮/外卖/午餐
925,餐饮/_未归类,餐饮/食材
937,餐饮/_未归类,餐饮/食材
942,餐饮/_未归类,餐饮/外卖/午餐
944,餐饮/_未归类,餐饮/外卖/晚餐
947,餐饮/_未归类,餐饮/食材
948,餐饮/_未归类,餐饮/外卖/午餐
949,餐饮/_未归类,餐饮/食材
953,餐饮/_未归类,餐饮/外卖/午餐
955,餐饮/_未归类,餐饮/零食
957,餐饮/_未归类,餐饮/外卖/午餐
962,餐饮/_未归类,餐饮/外卖/午餐
963,餐饮/_未归类,餐饮/外卖/午餐
969,餐饮/_未归类,餐饮/外卖/午餐
974,餐饮/_未归类,餐饮/食材
977,餐饮/_未归类,餐饮/堂食
979,餐饮/_未归类,餐饮/外卖/晚餐
981,餐饮/_未归类,餐饮/外卖/晚餐
982,餐饮/_未归类,餐饮/食材
989,餐饮/_未归类,餐饮/外卖/午餐
990,餐饮/_未归类,餐饮/外卖/晚餐
992,餐饮/_未归类,餐饮/堂食
999,餐饮/_未归类,餐饮/外卖/午餐
1008,餐饮/_未归类,餐饮/外卖/晚餐
1013,餐饮/_未归类,餐饮/外卖/晚餐
1014,餐饮/_未归类,餐饮/外卖/晚餐
1015,餐饮/_未归类,餐饮/堂食/晚餐
1017,餐饮/_未归类,餐饮/食材
1026,餐饮/_未归类,餐饮/外卖/午餐
1034,餐饮/_未归类,餐饮/外卖/晚餐
1041,餐饮/_未归类,餐饮/外卖/午餐
1042,餐饮/_未归类,餐饮/外卖/早餐
1043,餐饮/_未归类,餐饮/外卖/早餐
1045,餐饮/_未归类,餐饮/外卖/晚餐
1046,餐饮/_未归类,餐饮/外卖/晚餐
1049,餐饮/_未归类,餐饮/外卖/晚餐
1052,餐饮/_未归类,餐饮/外卖/早餐
1058,餐饮/_未归类,餐饮/外卖/午餐
1060,餐饮/_未归类,餐饮/外卖/早餐
1061,餐饮/_未归类,餐饮/外卖/晚餐
1062,餐饮/_未归类,餐饮/外卖/晚餐
1063,餐饮/_未归类,餐饮/外卖/晚餐
1064,餐饮/_未归类,餐饮/外卖/午餐
1065,餐饮/_未归类,餐饮/外卖/午餐
1066,餐饮/_未归类,餐饮/外卖/晚餐
1068,餐饮/_未归类,餐饮/外卖/午餐
1069,餐饮/_未归类,餐饮/食材
1070,餐饮/_未归类,餐饮/外卖/午餐
1072,餐饮/_未归类,餐饮/外卖/早餐
1080,餐饮/_未归类,餐饮/外卖/晚餐
1081,餐饮/_未归类,餐饮/外卖/午餐
1082,餐饮/_未归类,餐饮/外卖/午餐
1084,餐饮/_未归类,餐饮/外卖/晚餐
1087,餐饮/_未归类,餐饮/外卖/晚餐
1088,餐饮/_未归类,餐饮/外卖/晚餐
1094,餐饮/_未归类,餐饮/外卖/午餐
1096,餐饮/_未归类,餐饮/食材
1098,餐饮/_未归类,餐饮/外卖/晚餐
1100,餐饮/_未归类,餐饮/堂食/晚餐
1101,餐饮/_未归类,餐饮/外卖/午餐
1107,餐饮/_未归类,餐饮/零食
1108,餐饮/_未归类,餐饮/外卖/晚餐
1109,餐饮/_未归类,餐饮/零食
1110,餐饮/_未归类,餐饮/外卖/午餐
1111,餐饮/_未归类,餐饮/零食
1112,餐饮/_未归类,餐饮/外卖/午餐
1113,餐饮/_未归类,餐饮/外卖/午餐
1116,餐饮/_未归类,餐饮/零食
1117,餐饮/_未归类,餐饮/外卖/晚餐
1118,餐饮/_未归类,餐饮/外卖/晚餐
1126,餐饮/_未归类,餐饮/外卖/早餐
1128,餐饮/_未归类,餐饮/外卖/午餐
1131,餐饮/_未归类,餐饮/外卖/早餐
1135,餐饮/_未归类,餐饮/外卖/晚餐
1136,餐饮/_未归类,餐饮/食材
1140,餐饮/_未归类,餐饮/外卖/午餐
1141,餐饮/_未归类,餐饮/外卖/午餐
1144,餐饮/_未归类,餐饮/外卖/晚餐
1145,餐饮/_未归类,餐饮/外卖/晚餐
1146,餐饮/_未归类,餐饮/外卖/晚餐
1148,餐饮/_未归类,餐饮/外卖/午餐
1149,餐饮/_未归类,餐饮/外卖/午餐
1150,餐饮/_未归类,餐饮/外卖/午餐
1155,餐饮/_未归类,餐饮/零食
1156,餐饮/_未归类,餐饮/零食
1157,餐饮/_未归类,餐饮/外卖/晚餐
1158,餐饮/_未归类,餐饮/外卖/晚餐
1160,餐饮/_未归类,餐饮/外卖/晚餐
1163,餐饮/_未归类,餐饮/外卖/早餐
1169,餐饮/_未归类,餐饮/外卖/晚餐
1174,餐饮/_未归类,餐饮/外卖/早餐
1175,餐饮/_未归类,餐饮/外卖/晚餐
1177,餐饮/_未归类,餐饮/外卖/晚餐
1182,餐饮/_未归类,餐饮/外卖/晚餐
1183,餐饮/_未归类,餐饮/外卖/晚餐
1186,餐饮/_未归类,餐饮/外卖/早餐
1188,餐饮/_未归类,餐饮/零食
1189,餐饮/_未归类,餐饮/外卖/晚餐
1191,餐饮/_未归类,餐饮/外卖/晚餐
1193,餐饮/_未归类,餐饮/外卖/午餐
1194,餐饮/_未归类,餐饮/外卖/午餐
1195,餐饮/_未归类,餐饮/外卖/午餐
1196,餐饮/_未归类,餐饮/外卖/午餐
1197,餐饮/_未归类,餐饮/外卖/午餐
1198,餐饮/_未归类,餐饮/外卖/晚餐
1204,餐饮/_未归类,餐饮/外卖/晚餐
1205,餐饮/_未归类,餐饮/外卖/晚餐
1206,餐饮/_未归类,餐饮/外卖/晚餐
1207,餐饮/_未归类,餐饮/外卖/午餐
1208,餐饮/_未归类,餐饮/外卖/午餐
1209,餐饮/_未归类,餐饮/外卖/午餐
1210,餐饮/_未归类,餐饮/外卖/午餐
1214,餐饮/_未归类,餐饮/外卖/晚餐
1216,餐饮/_未归类,餐饮/堂食/午餐
1217,餐饮/_未归类,餐饮/堂食/午餐
1221,餐饮/_未归类,餐饮/堂食
1222,餐饮/_未归类,餐饮/堂食/午餐
1223,餐饮/_未归类,餐饮/堂食/晚餐
1224,餐饮/_未归类,餐饮/外卖/晚餐
1230,餐饮/_未归类,餐饮/外卖/晚餐
1233,餐饮/_未归类,餐饮/外卖/午餐
1234,餐饮/_未归类,餐饮/堂食/午餐
1237,餐饮/_未归类,餐饮/外卖/早餐
1240,餐饮/_未归类,餐饮/堂食/晚餐
1244,餐饮/_未归类,餐饮/外卖/午餐
1245,餐饮/_未归类,餐饮/堂食/晚餐
1248,餐饮/_未归类,餐饮/外卖/午餐
1249,餐饮/_未归类,餐饮/零食
1250,餐饮/_未归类,餐饮/外卖/晚餐
1256,餐饮/_未归类,餐饮/外卖/午餐
1257,餐饮/_未归类,餐饮/外卖/早餐
1258,餐饮/_未归类,餐饮/外卖/晚餐
1260,餐饮/_未归类,餐饮/外卖/晚餐
1264,餐饮/_未归类,餐饮/外卖/晚餐
1267,餐饮/_未归类,餐饮/外卖/午餐
1268,餐饮/_未归类,餐饮/外卖/午餐
1270,餐饮/_未归类,餐饮/外卖/晚餐
1284,餐饮/_未归类,餐饮/外卖/晚餐
1285,餐饮/_未归类,餐饮/外卖/晚餐
1291,餐饮/_未归类,餐饮/外卖/晚餐
1292,餐饮/_未归类,餐饮/外卖/晚餐
1297,餐饮/_未归类,餐饮/外卖/午餐
1298,餐饮/_未归类,餐饮/外卖/午餐
1303,餐饮/_未归类,餐饮/外卖/晚餐
1304,餐饮/_未归类,餐饮/外卖/晚餐
1305,餐饮/_未归类,餐饮/外卖/晚餐
1306,餐饮/_未归类,餐饮/外卖/午餐
1307,餐饮/_未归类,餐饮/外卖/午餐
1309,餐饮/_未归类,餐饮/外卖/晚餐
1310,餐饮/_未归类,餐饮/堂食/晚餐
1312,餐饮/_未归类,餐饮/外卖/午餐
1315,餐饮/_未归类,餐饮/外卖/晚餐
1316,餐饮/_未归类,餐饮/外卖/晚餐
1318,餐饮/_未归类,餐饮/外卖/晚餐
1319,餐饮/_未归类,餐饮/外卖/晚餐
1320,餐饮/_未归类,餐饮/食材
1323,餐饮/_未归类,餐饮/外卖/晚餐
1324,餐饮/_未归类,餐饮/外卖/晚餐
1327,餐饮/_未归类,餐饮/外卖/晚餐
1328,餐饮/_未归类,餐饮/外卖/晚餐
1330,餐饮/_未归类,餐饮/外卖/午餐
1331,餐饮/_未归类,餐饮/外卖/晚餐
1332,餐饮/_未归类,餐饮/外卖/晚餐
1333,餐饮/_未归类,餐饮/外卖/午餐
1334,餐饮/_未归类,餐饮/外卖/午餐
1335,餐饮/_未归类,餐饮/堂食/午餐
1342,餐饮/_未归类,餐饮/外卖/午餐
1343,餐饮/_未归类,餐饮/堂食
1344,餐饮/_未归类,餐饮/外卖/午餐
1346,餐饮/_未归类,餐饮/外卖/午餐
1347,餐饮/_未归类,餐饮/外卖/晚餐
1348,餐饮/_未归类,餐饮/外卖/午餐
1349,餐饮/_未归类,餐饮/堂食/午餐
1350,餐饮/_未归类,餐饮/外卖/午餐
1351,餐饮/_未归类,餐饮/外卖/午餐
1352,餐饮/_未归类,餐饮/外卖/晚餐
1357,餐饮/_未归类,餐饮/外卖/早餐
1361,餐饮/_未归类,餐饮/外卖/晚餐
1362,餐饮/_未归类,餐饮/外卖/晚餐
1363,餐饮/_未归类,餐饮/外卖/午餐
1367,餐饮/_未归类,餐饮/外卖/晚餐
1373,餐饮/_未归类,餐饮/外卖/晚餐
1375,餐饮/_未归类,餐饮/外卖/晚餐
1385,餐饮/_未归类,餐饮/外卖/午餐
1386,餐饮/_未归类,餐饮/外卖/午餐
1397,餐饮/_未归类,餐饮/外卖/晚餐
1400,餐饮/_未归类,餐饮/外卖/早餐
1401,餐饮/_未归类,餐饮/外卖/晚餐
1405,餐饮/_未归类,餐饮/外卖/午餐
1407,餐饮/_未归类,餐饮/堂食/午餐
1408,餐饮/_未归类,餐饮/堂食/午餐
1410,餐饮/_未归类,餐饮/外卖/午餐
1411,餐饮/_未归类,餐饮/外卖/午餐
1412,餐饮/_未归类,餐饮/外卖/午餐
1413,餐饮/_未归类,餐饮/外卖/午餐
1414,餐饮/_未归类,餐饮/外卖/午餐
1415,餐饮/_未归类,餐饮/外卖/午餐
1418,餐饮/_未归类,餐饮/堂食/晚餐
1424,餐饮/_未归类,餐饮/外卖/晚餐
1429,餐饮/_未归类,餐饮/外卖/晚餐
1432,餐饮/_未归类,餐饮/堂食/晚餐
1434,餐饮/_未归类,餐饮/外卖/午餐
1435,餐饮/_未归类,餐饮/外卖/午餐
1436,餐饮/_未归类,餐饮/外卖/午餐
1438,餐饮/_未归类,餐饮/外卖/晚餐
1439,餐饮/_未归类,餐饮/外卖/晚餐
1442,餐饮/_未归类,餐饮/堂食/午餐
1443,餐饮/_未归类,餐饮/外卖/午餐
1444,餐饮/_未归类,餐饮/外卖/晚餐
1446,餐饮/_未归类,餐饮/外卖/晚餐
1447,餐饮/_未归类,餐饮/外卖/晚餐
1451,餐饮/_未归类,餐饮/外卖/早餐
1452,餐饮/_未归类,餐饮/外卖/晚餐
1453,餐饮/_未归类,餐饮/外卖/晚餐
1454,餐饮/_未归类,餐饮/外卖/晚餐
1462,餐饮/_未归类,餐饮/外卖/早餐
1465,餐饮/_未归类,餐饮/外卖/晚餐
1466,餐饮/_未归类,餐饮/外卖/午餐
1469,餐饮/_未归类,餐饮/外卖/早餐
1471,餐饮/_未归类,餐饮/外卖/晚餐
1477,餐饮/_未归类,餐饮/外卖/晚餐
1481,餐饮/_未归类,餐饮/外卖/早餐
1486,餐饮/_未归类,餐饮/外卖/午餐
1487,餐饮/_未归类,餐饮/外卖/午餐
1488,餐饮/_未归类,餐饮/外卖/午餐
1489,餐饮/_未归类,餐饮/零食
1490,餐饮/_未归类,餐饮/外卖/晚餐
1493,餐饮/_未归类,餐饮/外卖/午餐
1494,餐饮/_未归类,餐饮/外卖/午餐
1496,餐饮/_未归类,餐饮/外卖/晚餐
1499,餐饮/_未归类,餐饮/外卖/晚餐
1503,餐饮/_未归类,餐饮/外卖/晚餐
1504,餐饮/_未归类,餐饮/外卖/晚餐
1507,餐饮/_未归类,餐饮/外卖/晚餐
1511,餐饮/_未归类,餐饮/外卖/晚餐
1514,餐饮/_未归类,餐饮/外卖/晚餐
1519,餐饮/_未归类,餐饮/外卖/晚餐
1526,餐饮/_未归类,餐饮/外卖/晚餐
1528,餐饮/_未归类,餐饮/外卖/午餐
1529,餐饮/_未归类,餐饮/外卖/午餐
1530,餐饮/_未归类,餐饮/堂食/晚餐
1534,餐饮/_未归类,餐饮/外卖/午餐
1535,餐饮/_未归类,餐饮/外卖/午餐
1538,餐饮/_未归类,餐饮/外卖/晚餐
1547,餐饮/_未归类,餐饮/外卖/晚餐
1548,餐饮/_未归类,餐饮/堂食/晚餐
1549,餐饮/_未归类,餐饮/食材
1551,餐饮/_未归类,餐饮/外卖/晚餐
1552,餐饮/_未归类,餐饮/外卖/晚餐
1553,餐饮/_未归类,餐饮/外卖/午餐
1558,餐饮/_未归类,餐饮/外卖/晚餐
1562,餐饮/_未归类,餐饮/外卖/晚餐
1564,餐饮/_未归类,餐饮/外卖/晚餐
1568,餐饮/_未归类,餐饮/外卖/午餐
1573,餐饮/_未归类,餐饮/外卖/早餐
1574,餐饮/_未归类,餐饮/外卖/早餐
1576,餐饮/_未归类,餐饮/外卖/晚餐
1579,餐饮/_未归类,餐饮/外卖/午餐
